Seq,Title,Cost,Style,TagList,apply_space
10074,모던함에 집중! 세 식구네 집,2천만원대,모던,"매직데스크,한샘조이,한샘조이s,조이s책상,조이s매직데스크,똑똑한책상,각도조절,먼지차단,온도유지,중문활용,밀란중문,모던3인소파,패브릭소파,안전한소파,아이들소파,모던그레이거실,모던그레이,무난한,바흐드레스룸,코너형드레스룸,모던드레스룸,빠른외출준비,빠른준비,바흐드레스룸,한샘바흐,모던드레스룸,바흐아일랜드서랍장,바흐드레스룸,슬라이딩도어TV장,다용도TV장,모던그레이TV장,심플키친,아일랜드조리대,기본에충실한,오래사용가능한,조이s,침실감성공간,침실독서시간,편안한휴식,차분한침실,힐링,마음의평화,한샘매직데스크,조이s책상,조이s매직데스크,매직데스크,현관꾸미기,현관전신거울,현관장전신거울,협소한공간활용,침실공간활용,침실화장대,화이트그레이,화이트그레이주방,환한조명포인트,모던화이트욕실,새련된욕실,밀란욕실","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0003,spa_0007,spa_0011,spa_9999"
10075,세가족을 위한 홈카페가 있는 곳,3천만원대,모던,"3인가족소파,클래식한,ㄱ자주방,대면형주방꾸미기,대면형주방인테리어,거실이보이는주방,화이트심플주방,로맨틱한,대화하기좋은거실,가족화합,로맨틱다이닝,매트화이트다이닝,모던클래식거실,확장형거실,모두를위한드레스룸,가족공용드레스룸,공용드레스룸,바흐드레스룸,밀란303,밀란거실장,화이트거실장,밀란바스,한샘밀란바스,카라라화이트,밀란바스,한샘밀란바스,카라라화이트,밀란카라라화이트,화이트욕실리모델링,카라라화이트리모델링,손님욕실추천,바흐드레스룸,가족공용,공용드레스룸,온가족사용드레스룸,모던드레스룸,밥솥수납,대면형주방리모델링,밥솥수납,대면형주방리모델링,가실이보이는주방,붙박이장거울,화이트붙박이장,빌트인현관장,신발정리용이,성인자녀방인테리어,성인자녀방리모델링,개인적인시간,슬림3연동중문,3연동중문,중문꿀팁,먼지차단,오크톤침실,오크톤침실,유로503침대,큰옷장없는방,소소한수납가구,온가족쉼터,세가족쉼터,그린포인트거실,유로503호텔침대,호텔침실,성인자녀침대,성인자녀방인테리어,유로604,유로침실,유로604침대,프랜치화이트,클래식침대,유로아티골드,유로바스,편안한무드,내추럴욕실,유로아티골드,유로바스,한샘유로바스,한샘내추럴바스,원목바스,편안한무드,작은파우더룸,작은화장대,채광좋은발코니,햇살좋은발코니,홈카페,발코니홈카페,클래식붙박이장,유로604,유로604침대,킹사이즈침대추천,프랜치화이트,클래식붙박이장,클래식화이트붙박이장,침실붙박이장,클래식침실,클래식부부침실,클래식안방,유로604","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0003,spa_0007,spa_0011,spa_9999"
10077,우리 아기와 추억을 쌓는 26평 아파트,3천만원대,모던,"깔끔한주방동선,원형식탁다이닝,깔끔화이트주방,요리하고싶어지는주방,정리가쉬운주방,내추럴서재,집중하기좋은,오크톤서재,작업이잘되는,내추럴서재,혼자만의서재,혼자만의시간,데스크형화장대,침실스마트화장대,일기쓰기좋은,로맨틱한거실,좁은거실리모델링,좁은거실인테리어,좁은거실가구,밀란303카린,밀란303거실장,바흐703리클라이너,바흐리클라이너,부부의취미생활,좁은거실꾸미기,좁은거실인테리어,로맨틱한거실,아이가안전한식탁,밀란메이원형,밀란302메이,메이원형식탁,깔끔한다이닝,아이와함께다이닝,알레선반장,좁은거실알레선반,작은거실수납,작은거실선반,좁은평수중문,좁은평수현관,온도유지,먼지차단,카라라화이트욕실,밀란바스,아기용품수납,패밀리침대,아이가좋아하는,안전한침대,패밀리침대,패밀리침실,옐로우포인트침실,편안한서재,따듯한서재,비대칭책장,협소한현관꾸미기,좁은현관리모델링,효율적인정리,효율적인수납","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0003,spa_0005,spa_0007,spa_0011,spa_9999"
10078,책을 사랑하는 부부의 집,2천만원대,모던,"거실멀티공간,멀티거실,멀티룸거실,거실에서소통,거실에서독서하기,오손도손,거실에테이블놓기,멀티거실,멀티테이블,깔끔한현관,협소한현관,소음차단중문,ㄷ자형주방,동선이편리한,요리하고싶어지는,밥솥수납,수납이편리한주방,ㄷ자형주방,동선이편리한주방,아일랜드식탁의자,독립된공간,조이s매직데스크,동선이편리한,ㄷ자형주방,밀란202쉘소파,쉘소파활용,1인소파독서,브론즈유리도어,먼지가쌓이지않는책장,먼지방지책장,빌트인플러스거실장,화이트거실장,서재빌트인플러스,h형책상서재,공간효율서재,소음차단,냉기차단중문,모던중문,3연동중문,한샘밀란중문,정돈하기쉬운,정리가쉬운욕실,손쉬운물청소,조이s매직데스크,매직데스크,똑똑한책상,침실붙박이장,크림색붙박이장,도브컬러붙박이장,TV장슬라이딩도어,TV가림수납,빌트인플러스거실장","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0005,spa_0007,spa_0011,spa_9999"
10081,우리 가족을 위한 편안한 공간,2천만원대,모던,"나무결침대,나무침대,원목침대,원목부부침대,부드러운분위기,포근한침실,나무결AV장,나무결거실장,베이지거실장,유로502거실장,확장형거실장,내추럴서재,드레스룸서재,바흐드레스룸,넓어보이는주방,화이트주방장점,밀란메이원형식탁,원형식탁,아이가안전한식탁,머리쿵방지,바흐드레스룸,먼지방지,베란다빌트인플러스,햇빛이잘드는거실,베이지포인트중문,포근한현관,좁은현관리모델링,산뜻한아이방,조이s매직데스크,조이s침대,심플깔끔주방,ㄱ자주방꿀팁,기본에충실한주방,옷장파우더장일체형,일체형화장대,아침시간절약,조이s매직데스크,집중하기좋은책상,초등학생책상,카라라대리석,공간이넓어보이는,공간효율성,주방효율,편안한무드거실,베이지톤소파,좁은거실가구,포근한현관,먼지방지,그린톤현관,포인트욕실,모던화이트욕실","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0003,spa_0005,spa_0007,spa_0011,spa_9999"
10084,잘 자고 잘 노는 우리 아이를 위한 집,4천만원대,모던,"관리가쉬운드레스룸,쉬운옷정리,놀이방,빠른장난감정리,장남감빌트인플러스,장난감정리꿀팁,다크그레이판넬,시크한대리석,레인지빌트인,빌트인주방수납,매트하지않은키친,마블대리석주방,모던한티비장식,모던거실장,모던콘솔장,모던AV장,유로605,유로605클로드,밀란202쉘소파,오션그레이,오션그레이소파,밀란디오,밀란디오소파테이블,오션그레이소파,쉘소파,세련된거실,바흐인칸토,바흐701,고급식탁,환한다이닝,벤치형현관장,화이트현관장,현관장거울,빌트인스타일러장,스타일러장,의류관리,손쉬운정리,샘키즈수납,빠른장난감정리,쉬어가는거실,베이지아트월,모던거실,세련된거실,스칸디블랙,모던안방욕실,관리하기쉬운욕실,시크한욕실,시크한,다크그레이,다크한판넬,아이를위한배려,넘어질걱정없는,문턱없는현관,현관벤치장,아이와함께쓰는침대,침대나란히,유로502화장대,글래드화장대,유로502,다용도화장대,이유식만들기좋은,이유식,정리가쉬운,장난감수납,장난감정리꿀팁,벤치형수납장,빌트인플러스벤치장,평상형수납장베딩,푹신한벤치장,포근한침실,아이와함께,호텔식침대,아트월침대,화이트드레스룸,깔끔드레스룸,아이가있는집드레스룸,화이트주방,마블판넬,마블대리석,회전가능한소파,커피한잔","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0002,spa_0003,spa_0007,spa_0011,spa_9999"
10085,모던 내추럴 화이트 인테리어,6천만원대,모던,"3연동중문,현관장,드레스룸,시스템장,맞춤수납,플랫화이트,모던내추럴,소형주방,아일랜드식탁,부감도,매립등,빌트인,책상,내추럴우드,우드욕실,욕조,한샘바스,월플러스,한샘강마루,폴딩도어,템바보드,미가루버,한샘바스,파티션,홈카페,발코니,폴딩도어","spa_0008,spa_0001,spa_0009,spa_0010,spa_0005,spa_0007,spa_0004,spa_0011,spa_9999"
10086,홈파티가 즐거운 부부의 집,2천만원대,모던,"고급호텔욕실,호텔식욕실,깔끔한첫인상,빌트인플러스현관장,대화가있는거실,벤치형의자거실,소파대신,소통하는공간,모던그레이욕실,자랑하고싶은,휴판넬,바흐드레스룸,바흐드레스룸,가방수납,모자수납,다용도수납장,발코니멀티룸,발코니를서재로,발코니아이디어,빌트인플러스안방,빌트인플러스TV장,빌트인플러스티비장,빌트인플러스안방,월넛침실,소통하는,소통하는,대화가있는거실,거실멀티식탁,외풍차단,온도유지,먼지차단,주방동선꿀팁,중학생방,학업에집중,협소한주방,협소한공간리모델링,동선의효율성,화이트주방,마블대리석판넬,수납최적화,화이트주방,화이트주방꿀팁","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999"
10087,"양천구 신정뉴타운롯데캐슬 113Am² ""고급스러운 리모델링 30평대 아파트를 소개합니다""",3천만원대,모던,"거실바닥타일,거실TV벽체,천정실링펜,천정등박스,거실바닥타일,입구슬라이딩도어,샤워형욕실,샤워형욕실,한샘휴플로우,한샘휴판넬,덧방시공,실용적인주방,동선,냉장고배치,안방침실,안방붙박이장,침대위치,자녀방,자녀방공간활용,자녀방수납공간","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_9999"
10088,아이가 사는 따뜻한 집,5천만원대,모던,"드레스룸만들기,오픈형드레스룸,코너형드레스룸,바흐드레스룸,수납력극대화,따뜻한느낌,하이글로시현관장,따뜻한주방,따뜻한분위기,수납좋은주방,바흐701인칸토,4인식탁,모던4인식탁,오염에강한식탁,바흐703,시어터리클라이너소파,발코니놀이방,발코니놀이터,발코니확장리모델링,발코니확장,발코니놀이터,샌드베이지아트월,거실AV장,밀란303,밀란303카린,아늑한거실,아늑한거실,베이지거실,아이와함께하는,아이와함께침실,패밀리침실,스테디2,외풍차단,따뜻한첫인상,유로502,데스크화장대,똑똑한화장대,공간활용화장대,유로아트골드,유로아트골드,목욕하고싶어지는,아이가좋아하는,세련된욕실,유로아티골드,아티골드그린,그린욕실,다크그린욕실,다크그린세면대,작은소파테이블,아이가안전한,즐거운식사,여유로운주방,패밀리침실,스테디2,패밀리침대,아기를위한침대,분리가능침대,포세린상판,오염에강한,기스에강한,ㄴ,플랩형데스크화장대,유로502화장대,데스크화장대,멀티화장대,HG장,하이글로시,하이글로시장","spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0011,spa_9999"
1009,키친바흐 런던그레이의 세련된 인테리어,4천만원대,모던,,"spa_0001,spa_0010"
10090,밝고 따뜻한 3인 가족의 하우스,4천만원대,모던,"공간활용원형테이블,원형테이블배치,식탁배치팁,내추럴욕실,내추럴욕실,내추럴원목욕실,자연친화적인,드레스룸1인소파,1인소파활용,드레스룸만들기,작은방활용,따뜻한느낌,따뜻한첫인상,온도유지,외풍차단,라운지같은거실,밀란디오소파테이블,블루소파,밀란디오소파테이블,밀란디오,블루소파,호텔라운지,바흐드레스룸,화이트행거,빌트인플러스벤치장,현관벤치장,신발신기쉬운,빌트인플러스벤치장,현관벤치장인테리어,스테디셀러,화이트주방의정석,아이디s책상,집중이잘되는,공부가잘되는,오래사용할수있는책상,아티골드그린,유로아티골드,모던욕실,고급진그린,유로502화장대,데스크형화장대,유로503,모던침실,모던침실꾸미기,세련된침실,유로503,호텔같은침실,호텔식,중학생방,작은방활용,아이디s,중학생방인테리어,알찬공간활용,아이의개인시간,채광이잘드는,커피한잔,여유로운,호텔같은침실,세련된침실,화목한거실,오크원목바닥,포근한소파,화이트ㄱ자주방,요리하고싶은,넓은조리공간,화이트붙박이장,화이트주방,ㄱ자주방플랜,확장형거실홈카페,발코니휴식공간","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0002,spa_0003,spa_0007,spa_0011,spa_9999"
10097,"가족 라이브러리, 독서가 즐거워져요",5천만원대,모던,"ㄱ자주방수납,수납이용이한주방,소음차단,거실책장,거실수납장,내추럴책장,거실을도서관처럼,도서관처럼,도서관,집안도서관,거실도서관,도서관,집안도서관,거실도서관,바흐801,독서실같은,독서실,집안독서실,책읽기좋은거실,도서관거실,라이브러리,독서실같은,독서실,집안독서실,책읽기좋은거실,도서관거실,라이브러리,바흐801,독서하기좋은거실,공부하기좋은,멀티거실,멀티책상,멀티식탁,멀티룸옷장,1석2조,멀티룸옷장,멀티룸리클라이너,모던화이트화장대,화장대위치꿀팁,미니서재,침실미니서재,밀란302메이,원형식탁,내추럴다이닝,머리콕방지,발코니소파,햇살이좋은,광합성,부부의쉼터,멀티룸붙박이장,브리리클라이너,유로405브리,분리형욕실,아티골드,한샘유로바스,유로바스,내추럴욕실,쾌적한욕실,분리형욕실,아티골드,한샘유로바스,유로바스,내추럴욕실,쾌적한욕실,쾌적한샤워장,빌트인플러스현관장,빌트인플러스현관장,밴치형현관장,현관꾸미기,현관화이트리모델링,빌트인플러스현관장,벤치형현관장,사랑이자라는,아이와함께취침,아이와함께침대,패밀리침실,패밀리침대,스테디2,샘키즈수납,장난감수납,책보관,아이책보관,동화책수납,아이책장,샤워파티션분리,샤워장분리,브라운샤워장,스테디2,패밀리침대,패밀리침실,아이와함께,안전한침대,슬라이딩중문,외풍차단,먼지차단,소음차단,현관인테리어,아이놀이방,아이멀티방,장난감정리가쉬운,아이방꾸며주기,상상력자극,아티골드그린,유로아티골드,고급진그린욕실,다크그린욕실,다크그린,업무하기좋은,공부하기좋은거실,도서관같은,바흐801,욕실넓게사용,미끄럼방지,휴플로어,유로아티골드,내추럴욕실,미끄럽지않은,미끄럼방지,작은방멀티룸,작은방활용,부부멀티룸,부부의영화관,조이s옷장,조이옷장,조이낮은장,아이낮은옷장,아이행거,조이s낮은옷장,낮은행거,주방낮은하부장,하부장홈바,하부장카페,주방휴식,밀란302,밀란302원형식탁,침실철제선반,한샘샘키즈슬라이딩수납장자석보드형박스2000,샘키즈수납장,샘키즈자석보드,화이트주방,ㄱ자주방,화이트현관장,신발수납공간극대화,화장대위치꿀팁,화장대가벽","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0003,spa_0005,spa_0007,spa_0011,spa_9999"
1011,상부장 없는 주방인테리어 부천옥길자이 33평아파트,3천만원대,모던,,spa_0010
10113,"30평같은 20평형대, 구미동 무지개마을 20평형 인테리어",4천만원대,모던,"모노캐시미어,한샘밀란주방,밀란주방,냉장고장,주방선반,한샘캐시미어주방,분당확장공사,거실확장,간접조명,3인치,다운라이트,한샘마루,실크도배,한샘샷시,한생창호,한샘주방,모노캐시미어,헤링본강마루,한샘마루,한샘헤링본마루,한샘중문,초슬림중문,한샘중문,한샘초슬림중문,모루유리,슬림중문,현관중문","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011"
10116,이사 걱정 없는 미니멀 가구 하우스,3천만원대,모던,"가벼운가구,신혼부부거실,간접조명,간접조명침실,신혼부부침실,내추럴침실,간접조명,간접조명침실,신혼부부침실,내추럴침실,유로603,내추럴침대,거실AV장,거실장,유로605,유로클로드거실장,골드휴판넬,화사한욕실,내추럴욕실,넓어보이는현관,환한현관,대면형주방,ㄷ자주방제안,밀란302,모듈형,모듈형드레스룸,드레스룸모듈,바흐드레스룸,월넛드레스룸,모듈형,모듈형드레스룸,드레스룸모듈,바흐드레스룸,월넛드레스룸,기능성옷장,밀란302메이,신혼부부다이닝,신혼부부식탁,바흐드레스룸,모던드레스룸,빠른외출준비,출근준비,신혼부부옷장,바흐드레스룸,모듈형드레스룸,바흐드레스룸행거,벤치형현관,신발신기편한,밝은첫인상,빈백오토만체어,빈백체어,빈백스타일,발코니빈백,홈와인바,홈바존,빈백체어,발코니와인바,홈화인바,빌트인플러스벤치장,빌트인플러스벤치장,현관벤치장,현관인테리어,서재책장,서재멀티책장,다양한수납,서재타원형테이블,서재테이블,타원형식탁활용,작업하기좋은책상,밀란메이타원형,밀란302,메이,신혼부부주방,신혼부부키친,로맨틱키친,심플한거실,가벼운가구,신혼부부거실,아티골드,아티골드그린,다크그린욕실,내추럴욕실,에디터서재,편집하기좋은,작업하기좋은,따뜻한서재,내추럴서재,오크원목화장대,오크화장대,원목의따뜻함,신혼화장대,오픈형현관,오픈형현관중문,외풍차단,먼지차단,시원한현관,개방감현관,우드패턴판넬,내추럴한욕실,내추럴욕실,한샘내추럴바스,신혼부부욕실,유로603,신혼부부침대,간접조명,내추럴침실,원목침실,타원형테이블,밀란메이302,1800테이블,신혼부부서재","spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0005,spa_0007,spa_0011,spa_9999"
